Timestamp,Target
6/4/2012,0.5146
6/5/2012,0.514
6/6/2012,0.5357
6/7/2012,0.5558
6/8/2012,0.5381
6/9/2012,0.5492
6/10/2012,0.5
6/11/2012,0.5083
6/12/2012,0.5
6/13/2012,0.5221
6/14/2012,0.524
6/15/2012,0.5222
6/16/2012,0.5266
6/17/2012,0.512
6/18/2012,0.5
6/19/2012,0.5
6/20/2012,0.5173
6/21/2012,0.5464
6/22/2012,0.5053
6/23/2012,0.5318
6/24/2012,0.5
6/25/2012,0.5
6/26/2012,0.5
6/27/2012,0.5059
6/28/2012,0.523
7/1/2012,0.4828
7/2/2012,0.4828
7/3/2012,0.4828
7/4/2012,0.4928
7/5/2012,0.4828
7/6/2012,0.4828
7/7/2012,0.4828
7/8/2012,0.4828
7/9/2012,0.4828
7/10/2012,0.4904
7/11/2012,0.5275
7/12/2012,0.4956
7/13/2012,0.5023
7/14/2012,0.4895
7/15/2012,0.4828
7/16/2012,0.4828
7/17/2012,0.4828
7/18/2012,0.5061
7/19/2012,0.4951
7/20/2012,0.4953
7/21/2012,0.4828
7/22/2012,0.4828
7/23/2012,0.4828
7/24/2012,0.4828
7/25/2012,0.5054
7/26/2012,0.4989
7/27/2012,0.4828
7/28/2012,0.4828
8/1/2012,0.4973
8/2/2012,0.5316
8/3/2012,0.4877
8/4/2012,0.539
8/5/2012,0.4828
8/6/2012,0.4828
8/7/2012,0.4828
8/8/2012,0.4862
8/9/2012,0.5
8/10/2012,0.5041
8/11/2012,0.4972
8/12/2012,0.4551
8/13/2012,0.4551
8/14/2012,0.4551
8/15/2012,0.4551
8/16/2012,0.4728
8/17/2012,0.4567
8/18/2012,0.456
8/19/2012,0.4551
8/20/2012,0.4551
8/21/2012,0.4551
8/22/2012,0.4551
8/23/2012,0.4767
8/24/2012,0.4733
8/25/2012,0.4784
8/26/2012,0.4551
8/27/2012,0.4551
8/28/2012,0.4551
9/1/2012,0.4675
9/2/2012,0.4551
9/3/2012,0.4551
9/4/2012,0.4551
9/5/2012,0.4551
9/6/2012,0.4788
9/7/2012,0.4551
9/8/2012,0.4551
9/9/2012,0.4551
9/10/2012,0.4551
9/11/2012,0.4551
9/12/2012,0.4551
9/13/2012,0.4551
9/14/2012,0.4551
9/15/2012,0.4551
9/16/2012,0.4551
9/17/2012,0.4551
9/18/2012,0.4551
9/19/2012,0.4551
9/20/2012,0.4551
9/21/2012,0.4551
9/22/2012,0.4551
9/23/2012,0.4551
9/24/2012,0.4551
9/25/2012,0.4551
9/26/2012,0.4551
9/27/2012,0.4551
9/28/2012,0.4551
10/1/2012,0.4273
10/2/2012,0.4273
10/3/2012,0.4273
10/4/2012,0.4273
10/5/2012,0.4273
10/6/2012,0.4273
10/7/2012,0.4273
10/8/2012,0.4273
10/9/2012,0.4273
10/10/2012,0.4273
10/11/2012,0.4273
10/12/2012,0.4273
10/13/2012,0.4273
10/14/2012,0.4273
10/15/2012,0.4273
10/16/2012,0.4273
10/17/2012,0.4273
10/18/2012,0.4273
10/19/2012,0.4273
10/20/2012,0.4273
10/21/2012,0.4273
10/22/2012,0.4273
10/23/2012,0.4273
10/24/2012,0.4273
10/25/2012,0.4273
10/26/2012,0.4273
10/27/2012,0.4273
10/28/2012,0.4273
11/1/2012,0.4273
11/2/2012,0.4273
11/3/2012,0.4273
11/4/2012,0.4273
11/5/2012,0.4273
11/6/2012,0.4273
11/7/2012,0.4273
11/8/2012,0.4273
11/9/2012,0.4273
11/10/2012,0.4273
11/11/2012,0.4134
11/12/2012,0.4134
11/13/2012,0.4134
11/14/2012,0.4134
11/15/2012,0.4134
11/16/2012,0.4134
11/17/2012,0.4134
11/18/2012,0.4134
11/19/2012,0.4134
11/20/2012,0.4134
11/21/2012,0.4134
11/22/2012,0.4134
11/23/2012,0.4134
11/24/2012,0.4134
11/25/2012,0.4134
11/26/2012,0.4134
11/27/2012,0.4134
11/28/2012,0.4134
12/1/2012,0.4134
12/2/2012,0.4134
12/3/2012,0.4134
12/4/2012,0.4134
12/5/2012,0.4134
12/6/2012,0.4134
12/7/2012,0.4134
12/8/2012,0.4134
12/9/2012,0.4134
12/10/2012,0.4134
12/11/2012,0.4134
12/12/2012,0.4134
12/13/2012,0.4134
12/14/2012,0.4134
12/15/2012,0.4134
12/16/2012,0.4134
12/17/2012,0.4134
12/18/2012,0.4134
12/19/2012,0.4134
12/20/2012,0.4134
12/21/2012,0.4134
12/22/2012,0.4134
12/23/2012,0.4134
12/24/2012,0.4134
12/25/2012,0.4134
12/26/2012,0.4134
12/27/2012,0.4134
12/28/2012,0.4134
1/1/2013,0.4134
1/2/2013,0.4134
1/3/2013,0.4134
1/4/2013,0.4134
1/5/2013,0.4134
1/6/2013,0.4134
1/7/2013,0.4134
1/8/2013,0.4134
1/9/2013,0.4134
1/10/2013,0.4134
1/11/2013,0.4134
1/12/2013,0.4134
1/13/2013,0.4134
1/14/2013,0.4134
1/15/2013,0.4134
1/16/2013,0.4134
1/17/2013,0.4134
1/18/2013,0.4134
1/19/2013,0.4134
1/20/2013,0.4134
1/21/2013,0.4134
1/22/2013,0.4134
1/23/2013,0.4134
1/24/2013,0.4134
1/25/2013,0.4134
1/26/2013,0.4134
1/27/2013,0.4134
1/28/2013,0.4134
2/1/2013,0.4134
2/2/2013,0.4134
2/3/2013,0.4134
2/4/2013,0.4134
2/5/2013,0.4134
2/6/2013,0.4134
2/7/2013,0.4134
2/8/2013,0.4134
2/9/2013,0.4134
2/10/2013,0.4134
2/11/2013,0.4134
2/12/2013,0.4134
2/13/2013,0.4134
2/14/2013,0.4134
2/15/2013,0.4134
2/16/2013,0.4134
2/17/2013,0.4134
2/18/2013,0.4134
2/19/2013,0.4134
2/20/2013,0.4134
2/21/2013,0.4134
2/22/2013,0.4134
2/23/2013,0.4134
2/24/2013,0.4134
2/25/2013,0.4134
2/26/2013,0.4134
2/27/2013,0.4134
2/28/2013,0.4134
3/1/2013,0.4134
3/2/2013,0.4134
3/3/2013,0.4134
3/4/2013,0.4134
3/5/2013,0.4134
3/6/2013,0.4134
3/7/2013,0.4134
3/8/2013,0.4134
3/9/2013,0.4134
3/10/2013,0.4134
3/11/2013,0.4134
3/12/2013,0.4134
3/13/2013,0.4134
3/14/2013,0.4134
3/15/2013,0.4134
3/16/2013,0.4134
3/17/2013,0.4134
3/18/2013,0.4134
3/19/2013,0.4134
3/20/2013,0.4134
3/21/2013,0.4134
3/22/2013,0.4134
3/23/2013,0.4134
3/24/2013,0.4134
3/25/2013,0.4134
3/26/2013,0.4134
3/27/2013,0.4134
3/28/2013,0.4134
4/1/2013,0.4134
4/2/2013,0.4134
4/3/2013,0.4134
4/4/2013,0.4134
4/5/2013,0.4134
4/6/2013,0.4134
4/7/2013,0.4134
4/8/2013,0.4134
4/9/2013,0.4134
4/10/2013,0.4134
4/11/2013,0.4134
4/12/2013,0.4134
4/13/2013,0.4134
4/14/2013,0.4134
4/15/2013,0.4134
4/16/2013,0.4134
4/17/2013,0.4134
